courseCode,teacherID,hours
I-3528,19910213-0264,105.0
I-3528,19920310-0256,118.0
I-3528,19910413-0350,131.0
I-3529,19690906-0102,256.0
I-3529,19750425-0232,107.0
I-3529,19930808-0285,135.0
I-3529,19910207-0290,137.0
I-3530,19681228-0077,282.0
I-3530,19790510-0202,138.0
I-3530,19901221-0339,105.0
I-3530,19920531-0346,109.0
I-3530,19920909-0316,99.0
I-3531,19610623-0072,261.0
I-3531,19750309-0236,138.0
I-3531,19921225-0352,93.0
I-3531,19930811-0347,136.0
I-3531,19920418-0262,81.0
I-3532,19640621-0023,282.0
I-3532,19770721-0174,80.0
I-3532,19901110-0249,138.0
I-3532,19900416-0384,119.0
I-3532,19900223-0251,128.0
I-3533,19581017-0092,229.0
I-3533,19750701-0238,159.0
I-3533,19930509-0345,160.0
I-3533,19910512-0312,107.0
I-3533,19920715-0337,159.0
I-3534,19570327-0091,276.0
I-3534,19770502-0170,139.0
I-3534,19900416-0384,88.0
I-3534,19930517-0365,133.0
I-3534,19910730-0248,92.0
I-3535,19570412-0099,253.0
I-3535,19770913-0179,144.0
I-3535,19911021-0244,141.0
I-3535,19930628-0364,110.0
I-3536,19650628-0022,249.0
I-3536,19761126-0183,123.0
I-3536,19931205-0373,105.0
I-3536,19930406-0371,108.0
I-3537,19670827-0016,264.0
I-3537,19751003-0193,86.0
I-3537,19930401-0254,110.0
I-3537,19920921-0268,121.0
I-3538,19630705-0111,244.0
I-3538,19751107-0152,99.0
I-3538,19910721-0295,109.0
I-3539,19670827-0016,239.0
I-3539,19760106-0153,121.0
I-3539,19930505-0314,128.0
I-3539,19910620-0336,111.0
I-3539,19901114-0331,138.0
I-3540,19640301-0074,267.0
I-3540,19760710-0210,109.0
I-3540,19910219-0330,112.0
I-3541,19560728-0119,262.0
I-3541,19790711-0182,140.0
I-3541,19921225-0352,107.0
I-3541,19921013-0372,115.0
I-3542,19600808-0086,278.0
I-3542,19780103-0216,100.0
I-3542,19910730-0248,116.0
I-3542,19930205-0247,112.0
I-3542,19931222-0324,127.0
I-3543,19550305-0094,263.0
I-3543,19760210-0205,96.0
I-3543,19930528-0342,119.0
I-3543,19900815-0388,93.0
I-3544,19580526-0034,291.0
I-3544,19770222-0184,109.0
I-3544,19911021-0244,131.0
I-3544,19910103-0368,150.0
I-3545,19640407-0101,248.0
I-3545,19761215-0239,125.0
I-3545,19930329-0367,118.0
I-3546,19590109-0003,248.0
I-3546,19781230-0194,132.0
I-3546,19930421-0304,122.0
I-3546,19911223-0300,132.0
I-3547,19650109-0128,280.0
I-3547,19750615-0231,136.0
I-3547,19910413-0350,86.0
I-3547,19930727-0258,149.0
I-3547,19920101-0355,107.0
I-3548,19640919-0143,269.0
I-3548,19780409-0209,136.0
I-3548,19910803-0281,121.0
I-3549,19580330-0073,264.0
I-3549,19790106-0160,152.0
I-3549,19910123-0385,131.0
I-3549,19900815-0388,139.0
I-3550,19620207-0033,252.0
I-3550,19761023-0190,117.0
I-3550,19921121-0307,120.0
I-3550,19910413-0350,84.0
I-3551,19560407-0068,247.0
I-3551,19760101-0164,149.0
I-3551,19930505-0314,147.0
I-3551,19920902-0296,150.0
I-3552,19620411-0069,264.0
I-3552,19790227-0208,138.0
I-3552,19930410-0279,106.0
I-3553,19640621-0023,277.0
I-3553,19790510-0202,112.0
I-3553,19910207-0290,159.0
I-3553,19920309-0349,86.0
I-3553,19900704-0379,80.0
I-3554,19600630-0020,238.0
I-3554,19761023-0190,95.0
I-3554,19900924-0280,91.0
I-3555,19600503-0067,220.0
I-3555,19780409-0209,159.0
I-3555,19900719-0272,99.0
I-3556,19581017-0092,252.0
I-3556,19780103-0216,132.0
I-3556,19910909-0340,141.0
I-3557,19610301-0035,267.0
I-3557,19780713-0192,133.0
I-3557,19911021-0244,115.0
I-3558,19681130-0059,263.0
I-3558,19750330-0155,88.0
I-3558,19910926-0315,151.0
I-3558,19900705-0286,147.0
I-3558,19910505-0351,123.0
I-3559,19660630-0141,262.0
I-3559,19771115-0203,137.0
I-3559,19910408-0250,120.0
I-3559,19930607-0308,153.0
I-3560,19651010-0130,260.0
I-3560,19790227-0218,103.0
I-3560,19930618-0289,118.0
I-3560,19910610-0276,145.0
I-3561,19640810-0127,242.0
I-3561,19781121-0159,109.0
I-3561,19910819-0292,112.0
I-3561,19910609-0354,136.0
I-3561,19911223-0291,147.0
I-3562,19670827-0016,221.0
I-3562,19750130-0240,120.0
I-3562,19910207-0290,90.0
I-3563,19670223-0014,277.0
I-3563,19750220-0169,104.0
I-3563,19920403-0319,129.0
I-3564,19691215-0071,253.0
I-3564,19770913-0179,135.0
I-3564,19900803-0270,106.0
I-3564,19910730-0248,112.0
I-3564,19920316-0381,110.0
I-3565,19670827-0016,269.0
I-3565,19760424-0220,136.0
I-3565,19900506-0329,105.0
I-3565,19930410-0279,100.0
I-3566,19601207-0100,300.0
I-3566,19790727-0212,120.0
I-3566,19911121-0366,142.0
I-3566,19921013-0274,147.0
I-3567,19640407-0101,281.0
I-3567,19760424-0220,132.0
I-3567,19920902-0296,128.0
I-3567,19920427-0252,108.0
I-3568,19571206-0122,279.0
I-3568,19770421-0177,124.0
I-3568,19920421-0387,115.0
I-3568,19901126-0278,98.0
I-3568,19930130-0359,113.0
I-3569,19630426-0135,300.0
I-3569,19790129-0233,113.0
I-3569,19901109-0288,144.0
I-3570,19630509-0113,259.0
I-3570,19790903-0229,97.0
I-3570,19910519-0362,146.0
I-3570,19920403-0319,89.0
I-3570,19910721-0295,121.0
I-3571,19680730-0089,251.0
I-3571,19780603-0204,154.0
I-3571,19920803-0357,114.0
I-3571,19931011-0322,102.0
I-3572,19670622-0114,243.0
I-3572,19781121-0159,136.0
I-3572,19920727-0356,83.0
I-3572,19900719-0272,102.0
I-3572,19920309-0349,137.0
I-3573,19631203-0052,241.0
I-3573,19760424-0220,132.0
I-3573,19911008-0241,111.0
I-3573,19930409-0309,105.0
I-3573,19910512-0312,104.0
I-3574,19670913-0054,234.0
I-3574,19780603-0204,155.0
I-3574,19921114-0377,100.0
I-3574,19911121-0366,156.0
I-3575,19560728-0119,278.0
I-3575,19760106-0153,140.0
I-3575,19921114-0377,85.0
I-3575,19910528-0269,135.0
I-3576,19640407-0101,261.0
I-3576,19770913-0179,130.0
I-3576,19911121-0366,129.0
I-3577,19570327-0091,243.0
I-3577,19750130-0240,89.0
I-3577,19920715-0325,105.0
I-3577,19911021-0244,153.0
I-3578,19680307-0062,287.0
I-3578,19770219-0187,127.0
I-3578,19921114-0377,116.0
I-3578,19920921-0311,90.0
I-3579,19630316-0005,288.0
I-3579,19790813-0198,135.0
I-3579,19931212-0293,94.0
I-3579,19921231-0282,140.0
I-3579,19901109-0288,117.0
I-3580,19610904-0043,297.0
I-3580,19750425-0232,120.0
I-3580,19910909-0340,129.0
I-3580,19910607-0284,117.0
I-3581,19550826-0076,233.0
I-3581,19790510-0202,158.0
I-3581,19910505-0351,100.0
I-3581,19900521-0298,130.0
I-3582,19581118-0029,238.0
I-3582,19780210-0154,115.0
I-3582,19920815-0382,117.0
I-3583,19590728-0025,271.0
I-3583,19790903-0229,93.0
I-3583,19920309-0349,124.0
I-3584,19590811-0058,237.0
I-3584,19751003-0193,150.0
I-3584,19900830-0305,148.0
I-3585,19640621-0023,267.0
I-3585,19761126-0183,104.0
I-3585,19901114-0331,113.0
I-3585,19910103-0368,105.0
I-3586,19630316-0005,257.0
I-3586,19770219-0187,143.0
I-3586,19910721-0295,158.0
I-3586,19920408-0343,138.0
I-3586,19910412-0243,144.0
I-3587,19560102-0063,241.0
I-3587,19781121-0159,147.0
I-3587,19900202-0287,130.0
I-3587,19901109-0288,83.0
I-3587,19931205-0373,145.0
I-3588,19681130-0059,272.0
I-3588,19750426-0230,135.0
I-3588,19930421-0304,137.0
I-3589,19681130-0059,247.0
I-3589,19770215-0185,104.0
I-3589,19900614-0263,117.0
I-3589,19901110-0249,120.0
I-3590,19680313-0150,252.0
I-3590,19750518-0196,142.0
I-3590,19910207-0290,148.0
I-3590,19901110-0249,127.0
I-3590,19930926-0386,150.0
I-3591,19640131-0002,298.0
I-3591,19761023-0190,89.0
I-3591,19921114-0377,92.0
I-3592,19650109-0128,221.0
I-3592,19751014-0191,113.0
I-3592,19900521-0298,110.0
I-3592,19910113-0338,118.0
I-3592,19920310-0256,140.0
I-3593,19580318-0148,259.0
I-3593,19761126-0183,85.0
I-3593,19901221-0339,143.0
I-3594,19680624-0027,272.0
I-3594,19790903-0229,136.0
I-3594,19900704-0379,102.0
I-3595,19600808-0086,271.0
I-3595,19770310-0188,98.0
I-3595,19911121-0366,114.0
I-3596,19630705-0111,257.0
I-3596,19790903-0229,103.0
I-3596,19910219-0330,158.0
I-3596,19900515-0374,133.0
I-3596,19921230-0327,103.0
I-3597,19680730-0089,268.0
I-3597,19770905-0199,150.0
I-3597,19921121-0307,115.0
I-3597,19911223-0291,96.0
I-3598,19680216-0088,277.0
I-3598,19790714-0158,107.0
I-3598,19910909-0340,157.0
I-3598,19900815-0388,114.0
I-3598,19910519-0362,122.0
I-3599,19580826-0006,248.0
I-3599,19770502-0170,123.0
I-3599,19910408-0250,88.0
I-3600,19551006-0084,276.0
I-3600,19790727-0212,111.0
I-3600,19930618-0289,135.0
I-3601,19570303-0075,239.0
I-3601,19780603-0204,116.0
I-3601,19931222-0324,120.0
I-3602,19550305-0094,250.0
I-3602,19771104-0213,109.0
I-3602,19930505-0314,101.0
I-3602,19920430-0253,114.0
I-3602,19911223-0291,120.0
I-3603,19690322-0050,297.0
I-3603,19770905-0199,127.0
I-3603,19910512-0312,110.0
I-3604,19640919-0143,265.0
I-3604,19790526-0219,87.0
I-3604,19920310-0256,141.0
I-3604,19930808-0285,102.0
I-3604,19900830-0305,113.0
I-3605,19571206-0122,299.0
I-3605,19761126-0183,113.0
I-3605,19930618-0289,147.0
I-3605,19900515-0374,90.0
I-3606,19640910-0136,247.0
I-3606,19781125-0171,87.0
I-3606,19930401-0254,120.0
I-3606,19900924-0280,115.0
I-3606,19901114-0331,144.0
I-3607,19581225-0125,260.0
I-3607,19760710-0210,155.0
I-3607,19910123-0385,131.0
I-3607,19920421-0387,118.0
I-3607,19910430-0390,124.0
I-3608,19631230-0070,268.0
I-3608,19780326-0162,86.0
I-3608,19930218-0271,136.0
I-3608,19920921-0311,100.0
I-3608,19931011-0322,109.0
I-3609,19600315-0045,240.0
I-3609,19780725-0206,106.0
I-3609,19900223-0251,124.0
I-3609,19920921-0268,140.0
I-3609,19920218-0266,149.0
I-3610,19651129-0082,300.0
I-3610,19770421-0177,133.0
I-3610,19930906-0361,120.0
I-3610,19920127-0376,110.0
I-3611,19651129-0082,220.0
I-3611,19750813-0225,125.0
I-3611,19910519-0362,146.0
I-3611,19920316-0381,135.0
I-3611,19900521-0298,107.0
I-3612,19590905-0037,291.0
I-3612,19760902-0214,97.0
I-3612,19930727-0258,93.0
I-3612,19900223-0251,139.0
I-3612,19930913-0358,122.0
I-3613,19581017-0092,289.0
I-3613,19750319-0156,135.0
I-3613,19910803-0281,126.0
I-3613,19920101-0355,109.0
I-3613,19920430-0253,115.0
I-3614,19630426-0135,256.0
I-3614,19771213-0157,157.0
I-3614,19900416-0384,152.0
I-3614,19921013-0372,114.0
I-3615,19630426-0135,241.0
I-3615,19751128-0211,137.0
I-3615,19900508-0265,156.0
I-3615,19901221-0339,128.0
I-3615,19930727-0258,145.0
I-3616,19670622-0114,291.0
I-3616,19780823-0221,134.0
I-3616,19900719-0272,113.0
I-3616,19930406-0371,108.0
I-3616,19910909-0340,88.0
I-3617,19560728-0119,266.0
I-3617,19790714-0158,116.0
I-3617,19901026-0369,102.0
I-3618,19691215-0071,257.0
I-3618,19790903-0229,110.0
I-3618,19921225-0352,132.0
I-3618,19930329-0367,127.0
I-3618,19930719-0259,131.0
I-3619,19670223-0014,269.0
I-3619,19790227-0208,127.0
I-3619,19911030-0363,100.0
I-3619,19920316-0381,103.0
I-3619,19921231-0282,122.0
I-3620,19560228-0121,285.0
I-3620,19760323-0201,92.0
I-3620,19920803-0357,151.0
I-3620,19910909-0340,134.0
I-3621,19630705-0111,264.0
I-3621,19750330-0155,83.0
I-3621,19920418-0262,139.0
I-3621,19910303-0245,106.0
I-3621,19910819-0292,149.0
I-3622,19670320-0110,270.0
I-3622,19750702-0234,140.0
I-3622,19920127-0376,146.0
I-3622,19931222-0324,130.0
I-3622,19930913-0358,112.0
I-3623,19560725-0061,285.0
I-3623,19770215-0185,133.0
I-3623,19900223-0251,118.0
I-3623,19931124-0353,94.0
I-3623,19901221-0339,123.0
I-3624,19560407-0068,271.0
I-3624,19761124-0173,133.0
I-3624,19910926-0315,91.0
I-3624,19921225-0352,142.0
I-3625,19591120-0053,233.0
I-3625,19761215-0239,140.0
I-3625,19910620-0336,109.0
I-3626,19650109-0128,248.0
I-3626,19770212-0168,112.0
I-3626,19900803-0270,121.0
I-3627,19580816-0057,239.0
I-3627,19770219-0187,117.0
I-3627,19910219-0330,97.0
I-3627,19930904-0283,128.0
I-3627,19901110-0249,113.0
I-3628,19640407-0101,276.0
I-3628,19770421-0176,157.0
I-3628,19900803-0270,97.0
I-3628,19910610-0276,137.0
I-3628,19930130-0359,138.0
I-3629,19580318-0148,269.0
I-3629,19760424-0220,88.0
I-3629,19900202-0287,130.0
I-3629,19921222-0299,107.0
I-3630,19590416-0060,272.0
I-3630,19780829-0224,143.0
I-3630,19930820-0313,113.0
I-3631,19561223-0046,240.0
I-3631,19781125-0171,117.0
I-3631,19920418-0262,99.0
I-3632,19590416-0060,225.0
I-3632,19780409-0209,140.0
I-3632,19911106-0344,138.0
I-3632,19900309-0255,134.0
I-3633,19581008-0048,243.0
I-3633,19790318-0172,101.0
I-3633,19920428-0326,139.0
I-3633,19921024-0306,108.0
I-3633,19910406-0302,155.0
I-3634,19600808-0086,239.0
I-3634,19780713-0192,125.0
I-3634,19921130-0317,134.0
I-3634,19900801-0261,125.0
I-3635,19570327-0091,244.0
I-3635,19790727-0212,113.0
I-3635,19910528-0269,123.0
I-3635,19911008-0241,124.0
I-3636,19680624-0027,290.0
I-3636,19750322-0237,89.0
I-3636,19920909-0316,113.0
I-3637,19660217-0133,246.0
I-3637,19790727-0212,104.0
I-3637,19920715-0337,151.0
I-3638,19550305-0094,243.0
I-3638,19780409-0209,98.0
I-3638,19930727-0258,119.0
I-3638,19930926-0386,123.0
I-3638,19910103-0368,140.0
I-3639,19580724-0085,267.0
I-3639,19770905-0199,157.0
I-3639,19920508-0370,147.0
I-3639,19930528-0342,90.0
I-3639,19930904-0283,126.0
I-3640,19630523-0038,276.0
I-3640,19781230-0194,112.0
I-3640,19920618-0375,133.0
I-3641,19650628-0022,264.0
I-3641,19761126-0183,100.0
I-3641,19930505-0314,84.0
I-3642,19620221-0139,230.0
I-3642,19780513-0222,143.0
I-3642,19900416-0384,139.0
I-3642,19910528-0269,158.0
I-3642,19920921-0311,119.0
I-3643,19581008-0048,242.0
I-3643,19791210-0189,84.0
I-3643,19900803-0270,84.0
I-3643,19901025-0328,113.0
I-3643,19920430-0253,131.0
I-3644,19560228-0121,249.0
I-3644,19790526-0219,104.0
I-3644,19930808-0285,121.0
I-3644,19920316-0381,106.0
I-3644,19920316-0381,128.0
I-3645,19580330-0073,262.0
I-3645,19771104-0213,121.0
I-3645,19910111-0323,82.0
I-3645,19931020-0257,157.0
I-3645,19911106-0344,101.0
I-3646,19630224-0041,242.0
I-3646,19780713-0192,123.0
I-3646,19910904-0383,86.0
I-3646,19930808-0285,155.0
I-3647,19630219-0019,237.0
I-3647,19760411-0165,122.0
I-3647,19920309-0349,112.0
I-3647,19921121-0307,114.0
I-3647,19910430-0390,122.0
I-3648,19580526-0034,267.0
I-3648,19750518-0196,125.0
I-3648,19921013-0372,118.0
I-3648,19930904-0283,109.0
I-3648,19920427-0252,107.0
I-3649,19680216-0088,241.0
I-3649,19750701-0238,131.0
I-3649,19921230-0327,106.0
I-3649,19930409-0321,134.0
I-3649,19900521-0332,115.0
I-3650,19660217-0133,290.0
I-3650,19770721-0174,145.0
I-3650,19900801-0261,118.0
I-3650,19900705-0286,94.0
I-3650,19930406-0371,120.0
I-3651,19691215-0071,222.0
I-3651,19760910-0228,116.0
I-3651,19930517-0365,148.0
I-3651,19920803-0357,99.0
I-3651,19910113-0338,120.0
I-3652,19581008-0048,238.0
I-3652,19770421-0177,158.0
I-3652,19930421-0304,112.0
I-3653,19580621-0026,260.0
I-3653,19750330-0155,139.0
I-3653,19920508-0370,138.0
I-3654,19691216-0147,242.0
I-3654,19760710-0210,116.0
I-3654,19930618-0289,113.0
I-3655,19650109-0128,291.0
I-3655,19760101-0164,112.0
I-3655,19931124-0353,154.0
I-3655,19921222-0299,121.0
I-3655,19901026-0369,93.0
I-3656,19600219-0015,227.0
I-3656,19790227-0218,143.0
I-3656,19920316-0381,111.0
I-3656,19920715-0325,102.0
I-3657,19561223-0046,252.0
I-3657,19771115-0203,111.0
I-3657,19930727-0258,139.0
I-3658,19560725-0061,255.0
I-3658,19780513-0222,108.0
I-3658,19931216-0360,140.0
I-3658,19910227-0301,114.0
I-3659,19550828-0055,246.0
I-3659,19780603-0204,150.0
I-3659,19900228-0341,135.0
I-3660,19560102-0063,269.0
I-3660,19750518-0196,108.0
I-3660,19911223-0300,102.0
I-3660,19930517-0365,87.0
I-3661,19640810-0127,253.0
I-3661,19750330-0155,137.0
I-3661,19921225-0352,94.0
I-3662,19590905-0037,260.0
I-3662,19771115-0203,133.0
I-3662,19930820-0313,111.0
I-3663,19630224-0041,263.0
I-3663,19780823-0221,105.0
I-3663,19930124-0273,139.0
I-3663,19930501-0333,154.0
I-3663,19920218-0266,132.0
I-3664,19630509-0113,240.0
I-3664,19750322-0237,80.0
I-3664,19920723-0242,96.0
I-3664,19930926-0386,150.0
I-3665,19670315-0036,268.0
I-3665,19760404-0180,117.0
I-3665,19920403-0319,147.0
I-3665,19910730-0248,101.0
I-3665,19910512-0312,106.0
I-3666,19630717-0021,261.0
I-3666,19761023-0190,150.0
I-3666,19930913-0358,103.0
I-3666,19910607-0284,127.0
I-3666,19920803-0357,86.0
I-3667,19591120-0053,280.0
I-3667,19750518-0196,121.0
I-3667,19911222-0246,95.0
I-3667,19930401-0254,115.0
I-3668,19680313-0150,255.0
I-3668,19750425-0232,126.0
I-3668,19921013-0274,99.0
I-3668,19911030-0363,92.0
I-3668,19930130-0359,110.0
I-3669,19580621-0026,275.0
I-3669,19771011-0195,103.0
I-3669,19920618-0375,91.0
I-3669,19930727-0258,102.0
I-3669,19920512-0320,152.0
I-3670,19670913-0054,280.0
I-3670,19780513-0222,117.0
I-3670,19930218-0271,87.0
I-3670,19910213-0264,152.0
I-3671,19631024-0087,268.0
I-3671,19751014-0191,104.0
I-3671,19911008-0241,84.0
I-3672,19671119-0137,293.0
I-3672,19780603-0204,114.0
I-3672,19930130-0359,130.0
I-3672,19930913-0358,88.0
I-3672,19920310-0256,107.0
I-3673,19630316-0005,248.0
I-3673,19760902-0214,153.0
I-3673,19920403-0319,80.0
I-3673,19910505-0351,119.0
I-3673,19921024-0306,109.0
I-3674,19651129-0082,290.0
I-3674,19771213-0157,105.0
I-3674,19910412-0243,107.0
I-3674,19920724-0267,124.0
I-3675,19550523-0044,242.0
I-3675,19750426-0230,86.0
I-3675,19920101-0355,145.0
I-3675,19931028-0303,115.0
I-3676,19610427-0149,263.0
I-3676,19781125-0171,110.0
I-3676,19910103-0368,87.0
I-3676,19930727-0258,114.0
I-3676,19910610-0276,155.0
I-3677,19690906-0102,280.0
I-3677,19791210-0189,136.0
I-3677,19910408-0250,104.0
I-3678,19660630-0141,249.0
I-3678,19761023-0190,104.0
I-3678,19921231-0282,148.0
I-3678,19900223-0251,121.0
I-3679,19600315-0045,288.0
I-3679,19750702-0234,86.0
I-3679,19920101-0355,147.0
I-3679,19901114-0331,115.0
I-3679,19910702-0389,142.0
I-3680,19670622-0114,279.0
I-3680,19790106-0160,132.0
I-3680,19910408-0250,138.0
I-3680,19901226-0294,158.0
I-3681,19640810-0127,250.0
I-3681,19761126-0183,140.0
I-3681,19910926-0315,81.0
I-3681,19930509-0345,125.0
I-3682,19561223-0046,244.0
I-3682,19761124-0173,97.0
I-3682,19910505-0351,137.0
I-3682,19920921-0311,97.0
I-3682,19900508-0265,132.0
I-3683,19600630-0020,260.0
I-3683,19771011-0195,107.0
I-3683,19930401-0254,128.0
I-3684,19640810-0127,245.0
I-3684,19770519-0215,132.0
I-3684,19901114-0331,112.0
I-3684,19930820-0313,103.0
I-3685,19550523-0044,275.0
I-3685,19750220-0169,81.0
I-3685,19910909-0340,124.0
I-3685,19921020-0378,128.0
I-3685,19910219-0330,92.0
I-3686,19570327-0091,259.0
I-3686,19751003-0193,129.0
I-3686,19910608-0275,81.0
I-3686,19900704-0379,131.0
I-3687,19660718-0030,250.0
I-3687,19780513-0222,150.0
I-3687,19920408-0343,104.0
I-3688,19631203-0052,272.0
I-3688,19761107-0217,107.0
I-3688,19920316-0381,118.0
I-3689,19610213-0104,253.0
I-3689,19760424-0220,144.0
I-3689,19920531-0346,118.0
I-3690,19600219-0015,265.0
I-3690,19780409-0209,125.0
I-3690,19910406-0302,100.0
I-3690,19931209-0335,140.0
I-3691,19680313-0150,271.0
I-3691,19750813-0225,148.0
I-3691,19910512-0312,109.0
I-3691,19910111-0323,155.0
I-3692,19560607-0120,266.0
I-3692,19790214-0226,118.0
I-3692,19920310-0256,123.0
I-3693,19680307-0062,269.0
I-3693,19770310-0188,155.0
I-3693,19920403-0319,91.0
I-3693,19920724-0267,120.0
I-3693,19920512-0320,118.0
I-3694,19651129-0082,267.0
I-3694,19790711-0182,108.0
I-3694,19900521-0332,122.0
I-3695,19590109-0003,259.0
I-3695,19780326-0162,119.0
I-3695,19910227-0301,136.0
I-3695,19910528-0269,133.0
I-3695,19931212-0293,148.0
I-3696,19590728-0025,244.0
I-3696,19790711-0182,111.0
I-3696,19900803-0270,106.0
I-3696,19920531-0346,116.0
I-3697,19560407-0068,262.0
I-3697,19790526-0219,151.0
I-3697,19930913-0358,130.0
I-3697,19910430-0390,157.0
I-3698,19600808-0086,260.0
I-3698,19780823-0221,110.0
I-3698,19920618-0375,106.0
I-3699,19570303-0075,271.0
I-3699,19791225-0178,136.0
I-3699,19910227-0301,138.0
I-3699,19920309-0349,147.0
I-3699,19920309-0349,145.0
I-3700,19550523-0044,276.0
I-3700,19790227-0208,149.0
I-3700,19931011-0322,104.0
I-3700,19920512-0320,92.0
I-3701,19680216-0088,242.0
I-3701,19760424-0220,111.0
I-3701,19920421-0387,160.0
I-3701,19911223-0300,111.0
I-3702,19630402-0112,242.0
I-3702,19750615-0231,137.0
I-3702,19931216-0360,90.0
I-3703,19560102-0063,260.0
I-3703,19770215-0185,154.0
I-3703,19901025-0328,135.0
I-3703,19930421-0304,129.0
I-3703,19920527-0260,110.0
I-3704,19680624-0027,252.0
I-3704,19750813-0225,117.0
I-3704,19901026-0369,157.0
I-3704,19930517-0365,127.0
I-3705,19610213-0104,281.0
I-3705,19780823-0221,151.0
I-3705,19900801-0261,101.0
I-3706,19600503-0067,295.0
I-3706,19761215-0239,112.0
I-3706,19910219-0330,140.0
I-3707,19570408-0107,295.0
I-3707,19790129-0233,134.0
I-3707,19920909-0316,126.0
I-3707,19900803-0270,107.0
I-3707,19920403-0319,87.0
I-3708,19640114-0132,255.0
I-3708,19750701-0238,140.0
I-3708,19900216-0277,126.0
I-3708,19931213-0380,134.0
I-3709,19690322-0050,263.0
I-3709,19760710-0210,103.0
I-3709,19930505-0314,153.0
I-3709,19930719-0259,147.0
I-3710,19670315-0036,255.0
I-3710,19770721-0174,152.0
I-3710,19910609-0354,87.0
I-3711,19601109-0066,246.0
I-3711,19750425-0232,105.0
I-3711,19930329-0367,104.0
I-3711,19930528-0342,106.0
I-3711,19910219-0330,113.0
I-3712,19631203-0052,246.0
I-3712,19750518-0196,126.0
I-3712,19931216-0360,148.0
I-3713,19660329-0093,223.0
I-3713,19760106-0153,108.0
I-3713,19910610-0276,133.0
I-3713,19931213-0380,91.0
I-3713,19920512-0320,114.0
I-3714,19620411-0069,268.0
I-3714,19760323-0201,133.0
I-3714,19920815-0382,138.0
I-3714,19920924-0318,102.0
I-3714,19910113-0338,148.0
I-3715,19551112-0017,260.0
I-3715,19760210-0205,159.0
I-3715,19920403-0319,130.0
I-3715,19930124-0273,138.0
I-3716,19650814-0090,277.0
I-3716,19780210-0175,135.0
I-3716,19920512-0320,149.0
I-3717,19640910-0136,225.0
I-3717,19780409-0209,119.0
I-3717,19900508-0265,148.0
I-3718,19640919-0143,294.0
I-3718,19780713-0192,93.0
I-3718,19921121-0307,87.0
I-3718,19910519-0362,135.0
I-3719,19641017-0004,236.0
I-3719,19760710-0210,137.0
I-3719,19930906-0361,149.0
I-3720,19580922-0131,257.0
I-3720,19781121-0159,98.0
I-3720,19910430-0390,91.0
I-3720,19931212-0293,104.0
I-3721,19670315-0036,270.0
I-3721,19750130-0240,160.0
I-3721,19931124-0353,147.0
I-3721,19920310-0256,127.0
I-3721,19931028-0303,104.0
I-3722,19651010-0130,293.0
I-3722,19770922-0197,107.0
I-3722,19910607-0284,136.0
I-3722,19930811-0347,82.0
I-3722,19911030-0363,138.0
I-3723,19580526-0034,273.0
I-3723,19750813-0225,136.0
I-3723,19930205-0247,140.0
I-3724,19550305-0094,269.0
I-3724,19770913-0179,156.0
