courseCode,studyPeriod,academicYear,teacherID,hours,courseInstance
1388,2.0,2019-2020,19910512-0312,120.0,I-1588
1388,2.0,2019-2020,19930131-0334,120.0,I-1588
1264,1.0,2019-2020,19690322-0050,280.0,I-1589
1264,1.0,2019-2020,19770913-0179,140.0,I-1589
1264,1.0,2019-2020,19910111-0323,140.0,I-1589
1066,2.0,2019-2020,19550609-0065,240.0,I-1590
1066,2.0,2019-2020,19761023-0190,100.0,I-1590
1066,2.0,2019-2020,19931124-0353,120.0,I-1590
1899,3.0,2020-2021,19600630-0020,280.0,I-1591
1899,3.0,2020-2021,19790318-0172,100.0,I-1591
1899,3.0,2020-2021,19930505-0314,120.0,I-1591
1899,3.0,2020-2021,19930509-0345,100.0,I-1591
1531,3.0,2020-2021,19600422-0103,240.0,I-1592
1531,3.0,2020-2021,19791210-0189,140.0,I-1592
1531,3.0,2020-2021,19910819-0292,120.0,I-1592
1531,3.0,2020-2021,19911223-0300,140.0,I-1592
1641,4.0,2020-2021,19560407-0068,280.0,I-1593
1641,4.0,2020-2021,19781125-0171,120.0,I-1593
1641,4.0,2020-2021,19930719-0259,120.0,I-1593
1597,4.0,2020-2021,19670827-0016,240.0,I-1594
1597,4.0,2020-2021,19780103-0216,100.0,I-1594
1597,4.0,2020-2021,19901114-0331,140.0,I-1594
1597,4.0,2020-2021,19930727-0258,140.0,I-1594
1379,4.0,2020-2021,19560102-0063,280.0,I-1595
1379,4.0,2020-2021,19780326-0162,100.0,I-1595
1379,4.0,2020-2021,19910702-0389,140.0,I-1595
1211,4.0,2020-2021,19610427-0149,280.0,I-1596
1211,4.0,2020-2021,19780713-0192,100.0,I-1596
1211,4.0,2020-2021,19930811-0347,140.0,I-1596
1029,3.0,2020-2021,19581008-0048,260.0,I-1597
1029,3.0,2020-2021,19761215-0239,120.0,I-1597
1029,3.0,2020-2021,19920309-0349,100.0,I-1597
1029,3.0,2020-2021,19920715-0337,120.0,I-1597
1029,3.0,2020-2021,19900506-0329,120.0,I-1597
1998,2.0,2020-2021,19581008-0048,280.0,I-1598
1998,2.0,2020-2021,19760106-0153,100.0,I-1598
1998,2.0,2020-2021,19931222-0324,100.0,I-1598
1998,2.0,2020-2021,19900705-0286,100.0,I-1598
1998,2.0,2020-2021,19930218-0271,120.0,I-1598
1966,2.0,2020-2021,19580816-0057,240.0,I-1599
1966,2.0,2020-2021,19790813-0198,140.0,I-1599
1966,2.0,2020-2021,19930131-0334,120.0,I-1599
1924,1.0,2020-2021,19591120-0053,240.0,I-1600
1924,1.0,2020-2021,19780409-0209,140.0,I-1600
1924,1.0,2020-2021,19911021-0244,120.0,I-1600
1924,1.0,2020-2021,19930628-0364,140.0,I-1600
1916,1.0,2020-2021,19681204-0018,280.0,I-1601
1916,1.0,2020-2021,19780103-0216,140.0,I-1601
1916,1.0,2020-2021,19910412-0243,140.0,I-1601
1868,3.0,2020-2021,19660326-0138,240.0,I-1602
1868,3.0,2020-2021,19751014-0191,120.0,I-1602
1868,3.0,2020-2021,19920508-0370,140.0,I-1602
1868,3.0,2020-2021,19910926-0315,140.0,I-1602
1868,3.0,2020-2021,19920408-0343,120.0,I-1602
1675,2.0,2020-2021,19660718-0030,260.0,I-1603
1675,2.0,2020-2021,19790227-0208,100.0,I-1603
1675,2.0,2020-2021,19900515-0374,140.0,I-1603
1675,2.0,2020-2021,19910926-0315,140.0,I-1603
1675,2.0,2020-2021,19900521-0298,140.0,I-1603
1575,4.0,2020-2021,19580318-0148,240.0,I-1604
1575,4.0,2020-2021,19750630-0161,100.0,I-1604
1575,4.0,2020-2021,19910406-0302,100.0,I-1604
1575,4.0,2020-2021,19900705-0286,120.0,I-1604
1575,4.0,2020-2021,19900815-0388,100.0,I-1604
1467,2.0,2020-2021,19680807-0024,280.0,I-1605
1467,2.0,2020-2021,19760902-0214,100.0,I-1605
1467,2.0,2020-2021,19900416-0384,120.0,I-1605
1467,2.0,2020-2021,19930820-0313,140.0,I-1605
1467,2.0,2020-2021,19920430-0253,140.0,I-1605
1378,4.0,2020-2021,19630426-0135,240.0,I-1606
1378,4.0,2020-2021,19780326-0162,100.0,I-1606
1378,4.0,2020-2021,19910610-0276,100.0,I-1606
1337,1.0,2020-2021,19580607-0011,260.0,I-1607
1337,1.0,2020-2021,19780814-0200,120.0,I-1607
1337,1.0,2020-2021,19920727-0356,120.0,I-1607
1337,1.0,2020-2021,19930501-0333,120.0,I-1607
1337,1.0,2020-2021,19930205-0247,140.0,I-1607
1233,1.0,2020-2021,19590728-0025,280.0,I-1608
1233,1.0,2020-2021,19780829-0224,100.0,I-1608
1233,1.0,2020-2021,19900803-0270,140.0,I-1608
1178,3.0,2020-2021,19600808-0086,260.0,I-1609
1178,3.0,2020-2021,19790618-0163,140.0,I-1609
1178,3.0,2020-2021,19910512-0312,140.0,I-1609
1084,4.0,2020-2021,19670315-0036,260.0,I-1610
1084,4.0,2020-2021,19770721-0174,140.0,I-1610
1084,4.0,2020-2021,19921222-0299,140.0,I-1610
1071,2.0,2020-2021,19640131-0002,260.0,I-1611
1071,2.0,2020-2021,19761023-0190,120.0,I-1611
1071,2.0,2020-2021,19930811-0347,100.0,I-1611
1071,2.0,2020-2021,19920921-0268,120.0,I-1611
1183,4.0,2021-2022,19580320-0116,280.0,I-1612
1183,4.0,2021-2022,19760404-0180,140.0,I-1612
1183,4.0,2021-2022,19910819-0292,100.0,I-1612
1174,4.0,2021-2022,19671219-0097,280.0,I-1613
1174,4.0,2021-2022,19751003-0193,120.0,I-1613
1174,4.0,2021-2022,19920427-0252,140.0,I-1613
1956,1.0,2021-2022,19610427-0149,240.0,I-1614
1956,1.0,2021-2022,19790214-0226,120.0,I-1614
1956,1.0,2021-2022,19910721-0295,120.0,I-1614
1509,3.0,2021-2022,19560307-0105,280.0,I-1615
1509,3.0,2021-2022,19760710-0210,100.0,I-1615
1509,3.0,2021-2022,19920430-0253,120.0,I-1615
1509,3.0,2021-2022,19900705-0286,120.0,I-1615
1509,3.0,2021-2022,19930410-0279,140.0,I-1615
1395,4.0,2021-2022,19580922-0131,280.0,I-1616
1395,4.0,2021-2022,19760411-0165,100.0,I-1616
1395,4.0,2021-2022,19910113-0338,140.0,I-1616
1395,4.0,2021-2022,19911008-0241,100.0,I-1616
1395,4.0,2021-2022,19910609-0354,100.0,I-1616
1349,2.0,2021-2022,19650225-0118,280.0,I-1617
1349,2.0,2021-2022,19770502-0170,140.0,I-1617
1349,2.0,2021-2022,19910412-0243,140.0,I-1617
1172,4.0,2021-2022,19610502-0010,260.0,I-1618
1172,4.0,2021-2022,19791228-0227,120.0,I-1618
1172,4.0,2021-2022,19920310-0256,140.0,I-1618
1172,4.0,2021-2022,19911223-0291,120.0,I-1618
1973,3.0,2021-2022,19660308-0145,260.0,I-1619
1973,3.0,2021-2022,19780823-0221,120.0,I-1619
1973,3.0,2021-2022,19921121-0307,140.0,I-1619
1973,3.0,2021-2022,19931108-0310,100.0,I-1619
1908,3.0,2021-2022,19681204-0018,240.0,I-1620
1908,3.0,2021-2022,19790813-0198,120.0,I-1620
1908,3.0,2021-2022,19930528-0342,100.0,I-1620
1908,3.0,2021-2022,19930517-0365,120.0,I-1620
1908,3.0,2021-2022,19910219-0330,120.0,I-1620
1888,3.0,2021-2022,19681130-0059,240.0,I-1621
1888,3.0,2021-2022,19770619-0167,120.0,I-1621
1888,3.0,2021-2022,19920316-0381,140.0,I-1621
1789,1.0,2021-2022,19580330-0073,240.0,I-1622
1789,1.0,2021-2022,19791228-0227,120.0,I-1622
1789,1.0,2021-2022,19900705-0286,140.0,I-1622
1751,1.0,2021-2022,19570315-0106,280.0,I-1623
1751,1.0,2021-2022,19780326-0162,140.0,I-1623
1751,1.0,2021-2022,19910413-0350,100.0,I-1623
1632,3.0,2021-2022,19601109-0066,260.0,I-1624
1632,3.0,2021-2022,19770421-0177,100.0,I-1624
1632,3.0,2021-2022,19900506-0329,120.0,I-1624
1568,1.0,2021-2022,19630212-0096,260.0,I-1625
1568,1.0,2021-2022,19770222-0184,120.0,I-1625
1568,1.0,2021-2022,19920101-0355,120.0,I-1625
1526,2.0,2021-2022,19551006-0084,280.0,I-1626
1526,2.0,2021-2022,19791225-0178,140.0,I-1626
1526,2.0,2021-2022,19910609-0354,140.0,I-1626
1377,4.0,2021-2022,19671219-0097,260.0,I-1627
1377,4.0,2021-2022,19750730-0223,120.0,I-1627
1377,4.0,2021-2022,19930329-0367,120.0,I-1627
1377,4.0,2021-2022,19910608-0275,140.0,I-1627
1225,1.0,2021-2022,19610904-0043,240.0,I-1628
1225,1.0,2021-2022,19760210-0205,120.0,I-1628
1225,1.0,2021-2022,19920508-0370,100.0,I-1628
1127,2.0,2021-2022,19671119-0137,280.0,I-1629
1127,2.0,2021-2022,19750730-0223,100.0,I-1629
1127,2.0,2021-2022,19911030-0363,120.0,I-1629
1127,2.0,2021-2022,19911106-0344,120.0,I-1629
1127,2.0,2021-2022,19920127-0376,120.0,I-1629
1115,1.0,2021-2022,19550720-0008,240.0,I-1630
1115,1.0,2021-2022,19780713-0192,140.0,I-1630
1115,1.0,2021-2022,19920101-0355,120.0,I-1630
1115,1.0,2021-2022,19910608-0275,140.0,I-1630
1115,1.0,2021-2022,19910408-0250,140.0,I-1630
1084,1.0,2021-2022,19601225-0079,260.0,I-1631
1084,1.0,2021-2022,19770502-0170,120.0,I-1631
1084,1.0,2021-2022,19920101-0355,140.0,I-1631
1051,2.0,2021-2022,19640308-0078,280.0,I-1632
1051,2.0,2021-2022,19771104-0213,100.0,I-1632
1051,2.0,2021-2022,19900228-0341,100.0,I-1632
1051,2.0,2021-2022,19900614-0263,120.0,I-1632
1037,2.0,2021-2022,19640910-0136,240.0,I-1633
1037,2.0,2021-2022,19780103-0216,140.0,I-1633
1037,2.0,2021-2022,19920727-0356,120.0,I-1633
1037,2.0,2021-2022,19900202-0287,140.0,I-1633
1037,2.0,2021-2022,19920618-0375,140.0,I-1633
1788,2.0,2022-2023,19551224-0080,260.0,I-1634
1788,2.0,2022-2023,19760210-0205,140.0,I-1634
1788,2.0,2022-2023,19910219-0330,100.0,I-1634
1630,3.0,2022-2023,19591024-0134,260.0,I-1635
1630,3.0,2022-2023,19750730-0223,140.0,I-1635
1630,3.0,2022-2023,19910803-0281,100.0,I-1635
1630,3.0,2022-2023,19901226-0294,100.0,I-1635
1726,2.0,2022-2023,19590811-0058,240.0,I-1636
1726,2.0,2022-2023,19780103-0216,100.0,I-1636
1726,2.0,2022-2023,19910219-0330,140.0,I-1636
1726,2.0,2022-2023,19901221-0339,140.0,I-1636
1587,4.0,2022-2023,19630716-0117,260.0,I-1637
1587,4.0,2022-2023,19770913-0179,120.0,I-1637
1587,4.0,2022-2023,19900515-0374,100.0,I-1637
1376,1.0,2022-2023,19550826-0076,280.0,I-1638
1376,1.0,2022-2023,19750425-0232,100.0,I-1638
1376,1.0,2022-2023,19920408-0343,120.0,I-1638
1376,1.0,2022-2023,19920902-0296,100.0,I-1638
1376,1.0,2022-2023,19930421-0304,100.0,I-1638
1996,3.0,2022-2023,19550711-0001,240.0,I-1639
1996,3.0,2022-2023,19781125-0171,140.0,I-1639
1996,3.0,2022-2023,19930410-0279,100.0,I-1639
1996,3.0,2022-2023,19931222-0324,120.0,I-1639
1918,2.0,2022-2023,19631024-0087,260.0,I-1640
1918,2.0,2022-2023,19771011-0195,140.0,I-1640
1918,2.0,2022-2023,19900515-0374,140.0,I-1640
1906,3.0,2022-2023,19660329-0093,240.0,I-1641
1906,3.0,2022-2023,19781013-0186,140.0,I-1641
1906,3.0,2022-2023,19910413-0350,140.0,I-1641
1863,1.0,2022-2023,19631024-0087,260.0,I-1642
1863,1.0,2022-2023,19790106-0160,100.0,I-1642
1863,1.0,2022-2023,19900719-0272,120.0,I-1642
1863,1.0,2022-2023,19910512-0312,120.0,I-1642
1864,1.0,2022-2023,19660326-0138,240.0,I-1643
1864,1.0,2022-2023,19750701-0238,120.0,I-1643
1864,1.0,2022-2023,19930218-0271,100.0,I-1643
1778,3.0,2022-2023,19660718-0030,280.0,I-1644
1778,3.0,2022-2023,19790510-0202,120.0,I-1644
1778,3.0,2022-2023,19911106-0344,120.0,I-1644
1778,3.0,2022-2023,19910702-0389,120.0,I-1644
1778,3.0,2022-2023,19910430-0390,120.0,I-1644
1715,1.0,2022-2023,19550828-0055,240.0,I-1645
1715,1.0,2022-2023,19780321-0151,140.0,I-1645
1715,1.0,2022-2023,19910609-0354,140.0,I-1645
1715,1.0,2022-2023,19930131-0334,140.0,I-1645
1715,1.0,2022-2023,19930719-0259,140.0,I-1645
1615,2.0,2022-2023,19670622-0114,260.0,I-1646
1615,2.0,2022-2023,19750425-0232,120.0,I-1646
1615,2.0,2022-2023,19910113-0338,120.0,I-1646
1615,2.0,2022-2023,19921013-0372,100.0,I-1646
1615,2.0,2022-2023,19921020-0378,100.0,I-1646
1473,1.0,2022-2023,19580607-0011,240.0,I-1647
1473,1.0,2022-2023,19751107-0152,100.0,I-1647
1473,1.0,2022-2023,19920727-0356,120.0,I-1647
1473,1.0,2022-2023,19910505-0351,120.0,I-1647
1473,1.0,2022-2023,19910721-0295,120.0,I-1647
1418,1.0,2022-2023,19651010-0130,280.0,I-1648
1418,1.0,2022-2023,19780321-0151,120.0,I-1648
1418,1.0,2022-2023,19900719-0272,120.0,I-1648
1418,1.0,2022-2023,19910413-0350,140.0,I-1648
1366,1.0,2022-2023,19670315-0036,240.0,I-1649
1366,1.0,2022-2023,19750330-0155,100.0,I-1649
1366,1.0,2022-2023,19921130-0317,100.0,I-1649
1366,1.0,2022-2023,19910721-0295,140.0,I-1649
1350,1.0,2022-2023,19580826-0006,260.0,I-1650
1350,1.0,2022-2023,19780713-0192,120.0,I-1650
1350,1.0,2022-2023,19930811-0347,120.0,I-1650
1087,4.0,2022-2023,19610904-0043,280.0,I-1651
1087,4.0,2022-2023,19750220-0169,100.0,I-1651
1087,4.0,2022-2023,19900803-0270,140.0,I-1651
1628,3.0,2023-2024,19650628-0022,280.0,I-1652
1628,3.0,2023-2024,19750426-0230,120.0,I-1652
1628,3.0,2023-2024,19920430-0253,100.0,I-1652
1628,3.0,2023-2024,19921222-0299,100.0,I-1652
1470,3.0,2023-2024,19570327-0091,280.0,I-1653
1470,3.0,2023-2024,19780326-0162,140.0,I-1653
1470,3.0,2023-2024,19931216-0360,120.0,I-1653
1470,3.0,2023-2024,19910702-0389,120.0,I-1653
1763,2.0,2023-2024,19640621-0023,240.0,I-1654
1763,2.0,2023-2024,19771011-0195,100.0,I-1654
1763,2.0,2023-2024,19910519-0362,120.0,I-1654
1481,2.0,2023-2024,19650628-0022,260.0,I-1655
1481,2.0,2023-2024,19780326-0162,100.0,I-1655
1481,2.0,2023-2024,19901221-0339,140.0,I-1655
1481,2.0,2023-2024,19911121-0366,100.0,I-1655
1403,1.0,2023-2024,19640919-0143,240.0,I-1656
1403,1.0,2023-2024,19771213-0157,120.0,I-1656
1403,1.0,2023-2024,19920218-0266,140.0,I-1656
1379,4.0,2023-2024,19690729-0051,240.0,I-1657
1379,4.0,2023-2024,19750702-0234,120.0,I-1657
1379,4.0,2023-2024,19910803-0281,120.0,I-1657
1273,1.0,2023-2024,19550523-0044,240.0,I-1658
1273,1.0,2023-2024,19760411-0165,120.0,I-1658
1273,1.0,2023-2024,19900202-0287,120.0,I-1658
1903,1.0,2023-2024,19650421-0108,260.0,I-1659
1903,1.0,2023-2024,19770421-0177,100.0,I-1659
1903,1.0,2023-2024,19930727-0258,100.0,I-1659
1903,1.0,2023-2024,19921020-0378,100.0,I-1659
1883,4.0,2023-2024,19600315-0045,280.0,I-1660
1883,4.0,2023-2024,19770703-0166,120.0,I-1660
1883,4.0,2023-2024,19920902-0296,100.0,I-1660
1883,4.0,2023-2024,19930913-0358,140.0,I-1660
1850,2.0,2023-2024,19680807-0024,280.0,I-1661
1850,2.0,2023-2024,19790618-0163,100.0,I-1661
1850,2.0,2023-2024,19900416-0384,100.0,I-1661
1850,2.0,2023-2024,19900705-0286,140.0,I-1661
1530,4.0,2023-2024,19631230-0070,240.0,I-1662
1530,4.0,2023-2024,19770421-0176,100.0,I-1662
1530,4.0,2023-2024,19930329-0367,120.0,I-1662
1530,4.0,2023-2024,19910413-0350,100.0,I-1662
1530,4.0,2023-2024,19930904-0283,140.0,I-1662
1308,3.0,2023-2024,19561109-0064,260.0,I-1663
1308,3.0,2023-2024,19780513-0222,140.0,I-1663
1308,3.0,2023-2024,19901226-0294,100.0,I-1663
1308,3.0,2023-2024,19921020-0378,140.0,I-1663
1297,2.0,2023-2024,19580621-0026,260.0,I-1664
1297,2.0,2023-2024,19780603-0204,120.0,I-1664
1297,2.0,2023-2024,19931205-0373,100.0,I-1664
1297,2.0,2023-2024,19930218-0271,120.0,I-1664
1233,2.0,2023-2024,19630402-0112,280.0,I-1665
1233,2.0,2023-2024,19790813-0198,100.0,I-1665
1233,2.0,2023-2024,19930727-0258,140.0,I-1665
1233,2.0,2023-2024,19910620-0336,120.0,I-1665
1137,3.0,2023-2024,19600630-0020,280.0,I-1666
1137,3.0,2023-2024,19750701-0238,120.0,I-1666
1137,3.0,2023-2024,19910607-0284,120.0,I-1666
1554,4.0,2024-2025,19600924-0083,240.0,I-1667
1554,4.0,2024-2025,19790711-0182,140.0,I-1667
1554,4.0,2024-2025,19910207-0290,120.0,I-1667
1554,4.0,2024-2025,19920310-0256,120.0,I-1667
1033,3.0,2024-2025,19620221-0139,240.0,I-1668
1033,3.0,2024-2025,19780513-0222,140.0,I-1668
1033,3.0,2024-2025,19930913-0358,100.0,I-1668
1033,3.0,2024-2025,19920408-0343,120.0,I-1668
1033,3.0,2024-2025,19910103-0368,140.0,I-1668
1930,1.0,2024-2025,19681204-0018,260.0,I-1669
1930,1.0,2024-2025,19750319-0156,100.0,I-1669
1930,1.0,2024-2025,19910505-0351,140.0,I-1669
1930,1.0,2024-2025,19930906-0361,120.0,I-1669
1930,1.0,2024-2025,19930820-0313,100.0,I-1669
1925,2.0,2024-2025,19600610-0049,240.0,I-1670
1925,2.0,2024-2025,19750322-0237,120.0,I-1670
1925,2.0,2024-2025,19930505-0314,140.0,I-1670
1925,2.0,2024-2025,19920902-0296,140.0,I-1670
1925,2.0,2024-2025,19910519-0362,140.0,I-1670
1751,3.0,2024-2025,19580607-0011,280.0,I-1671
1751,3.0,2024-2025,19780103-0216,100.0,I-1671
1751,3.0,2024-2025,19910111-0323,100.0,I-1671
1199,3.0,2024-2025,19581225-0125,260.0,I-1672
1199,3.0,2024-2025,19780725-0206,100.0,I-1672
1199,3.0,2024-2025,19930409-0321,120.0,I-1672
1199,3.0,2024-2025,19910303-0245,140.0,I-1672
1982,3.0,2024-2025,19580131-0007,260.0,I-1673
1982,3.0,2024-2025,19790714-0158,100.0,I-1673
1982,3.0,2024-2025,19920803-0357,120.0,I-1673
1982,3.0,2024-2025,19910512-0312,100.0,I-1673
1798,2.0,2024-2025,19580330-0073,260.0,I-1674
1798,2.0,2024-2025,19781013-0186,140.0,I-1674
1798,2.0,2024-2025,19910702-0389,100.0,I-1674
1798,2.0,2024-2025,19910207-0290,120.0,I-1674
1746,2.0,2024-2025,19691215-0071,240.0,I-1675
1746,2.0,2024-2025,19770421-0177,120.0,I-1675
1746,2.0,2024-2025,19910607-0284,140.0,I-1675
1746,2.0,2024-2025,19910730-0248,140.0,I-1675
1746,2.0,2024-2025,19921225-0352,100.0,I-1675
1714,3.0,2024-2025,19650728-0047,260.0,I-1676
1714,3.0,2024-2025,19771115-0203,100.0,I-1676
1714,3.0,2024-2025,19910219-0330,120.0,I-1676
1714,3.0,2024-2025,19920815-0382,100.0,I-1676
1519,3.0,2024-2025,19631024-0087,280.0,I-1677
1519,3.0,2024-2025,19761023-0190,120.0,I-1677
1519,3.0,2024-2025,19920715-0325,100.0,I-1677
1519,3.0,2024-2025,19930811-0347,100.0,I-1677
1370,4.0,2024-2025,19650421-0108,240.0,I-1678
1370,4.0,2024-2025,19780210-0175,120.0,I-1678
1370,4.0,2024-2025,19931209-0335,120.0,I-1678
1355,3.0,2024-2025,19580330-0073,260.0,I-1679
1355,3.0,2024-2025,19750702-0234,100.0,I-1679
1355,3.0,2024-2025,19930409-0309,140.0,I-1679
1320,3.0,2024-2025,19591120-0053,260.0,I-1680
1320,3.0,2024-2025,19760710-0210,120.0,I-1680
1320,3.0,2024-2025,19910909-0340,120.0,I-1680
1320,3.0,2024-2025,19910608-0275,120.0,I-1680
1073,1.0,2024-2025,19681228-0077,280.0,I-1681
1073,1.0,2024-2025,19781230-0194,100.0,I-1681
1073,1.0,2024-2025,19900309-0255,100.0,I-1681
1073,1.0,2024-2025,19920715-0325,140.0,I-1681
1026,3.0,2024-2025,19631203-0052,240.0,I-1682
1026,3.0,2024-2025,19781121-0159,140.0,I-1682
1026,3.0,2024-2025,19910608-0275,140.0,I-1682
1677,3.0,2025-2026,19660326-0138,280.0,I-1683
1677,3.0,2025-2026,19780823-0221,140.0,I-1683
1677,3.0,2025-2026,19930618-0289,100.0,I-1683
1677,3.0,2025-2026,19921013-0274,100.0,I-1683
1235,2.0,2025-2026,19561223-0046,260.0,I-1684
1235,2.0,2025-2026,19770310-0188,120.0,I-1684
1235,2.0,2025-2026,19920427-0252,140.0,I-1684
1689,1.0,2025-2026,19550928-0032,260.0,I-1685
1689,1.0,2025-2026,19750730-0223,100.0,I-1685
1689,1.0,2025-2026,19930218-0271,100.0,I-1685
1612,2.0,2025-2026,19631203-0052,280.0,I-1686
1612,2.0,2025-2026,19760710-0210,100.0,I-1686
1612,2.0,2025-2026,19900704-0379,140.0,I-1686
1612,2.0,2025-2026,19930906-0361,140.0,I-1686
1295,3.0,2025-2026,19550720-0008,280.0,I-1687
1295,3.0,2025-2026,19780210-0175,100.0,I-1687
1295,3.0,2025-2026,19910123-0385,120.0,I-1687
1120,1.0,2025-2026,19610904-0043,280.0,I-1688
1120,1.0,2025-2026,19781013-0186,100.0,I-1688
1120,1.0,2025-2026,19930501-0333,120.0,I-1688
1120,1.0,2025-2026,19910609-0354,120.0,I-1688
1120,1.0,2025-2026,19910111-0323,140.0,I-1688
1646,2.0,2025-2026,19630212-0096,260.0,I-1689
1646,2.0,2025-2026,19780713-0192,140.0,I-1689
1646,2.0,2025-2026,19930501-0333,100.0,I-1689
1646,2.0,2025-2026,19910103-0368,100.0,I-1689
1644,2.0,2025-2026,19551224-0080,260.0,I-1690
1644,2.0,2025-2026,19770619-0167,100.0,I-1690
1644,2.0,2025-2026,19930131-0334,120.0,I-1690
1644,2.0,2025-2026,19931108-0310,120.0,I-1690
1601,1.0,2025-2026,19630212-0096,280.0,I-1691
1601,1.0,2025-2026,19760411-0165,100.0,I-1691
1601,1.0,2025-2026,19920921-0311,120.0,I-1691
1601,1.0,2025-2026,19911026-0348,120.0,I-1691
1543,3.0,2025-2026,19640301-0074,280.0,I-1692
1543,3.0,2025-2026,19780725-0206,120.0,I-1692
1543,3.0,2025-2026,19901126-0278,120.0,I-1692
1543,3.0,2025-2026,19930131-0334,120.0,I-1692
1536,3.0,2025-2026,19600808-0086,280.0,I-1693
1536,3.0,2025-2026,19791225-0178,120.0,I-1693
1536,3.0,2025-2026,19920310-0256,120.0,I-1693
1529,1.0,2025-2026,19690906-0102,280.0,I-1694
1529,1.0,2025-2026,19790711-0182,100.0,I-1694
1529,1.0,2025-2026,19921020-0378,120.0,I-1694
1529,1.0,2025-2026,19931028-0303,120.0,I-1694
1529,1.0,2025-2026,19930906-0361,100.0,I-1694
1523,3.0,2025-2026,19650628-0022,260.0,I-1695
1523,3.0,2025-2026,19760101-0164,140.0,I-1695
1523,3.0,2025-2026,19930124-0273,140.0,I-1695
1523,3.0,2025-2026,19910803-0281,120.0,I-1695
1482,1.0,2025-2026,19620207-0033,260.0,I-1696
1482,1.0,2025-2026,19781121-0159,120.0,I-1696
1482,1.0,2025-2026,19900830-0305,100.0,I-1696
1476,4.0,2025-2026,19580526-0034,260.0,I-1697
1476,4.0,2025-2026,19790903-0229,140.0,I-1697
1476,4.0,2025-2026,19900719-0272,120.0,I-1697
1468,2.0,2025-2026,19600422-0103,240.0,I-1698
1468,2.0,2025-2026,19760411-0165,140.0,I-1698
1468,2.0,2025-2026,19920508-0370,100.0,I-1698
1411,2.0,2025-2026,19610623-0072,240.0,I-1699
1411,2.0,2025-2026,19750425-0232,140.0,I-1699
1411,2.0,2025-2026,19910721-0295,120.0,I-1699
1406,1.0,2025-2026,19581008-0048,260.0,I-1700
1406,1.0,2025-2026,19750811-0207,140.0,I-1700
1406,1.0,2025-2026,19900815-0388,100.0,I-1700
1406,1.0,2025-2026,19921013-0372,100.0,I-1700
1112,3.0,2025-2026,19620221-0139,260.0,I-1701
1112,3.0,2025-2026,19770212-0168,100.0,I-1701
1112,3.0,2025-2026,19920316-0381,120.0,I-1701
1112,3.0,2025-2026,19920715-0337,100.0,I-1701
1108,4.0,2025-2026,19581118-0029,280.0,I-1702
1108,4.0,2025-2026,19750730-0223,140.0,I-1702
1108,4.0,2025-2026,19901221-0339,140.0,I-1702
1108,4.0,2025-2026,19920427-0252,120.0,I-1702
1108,4.0,2025-2026,19920803-0357,120.0,I-1702
1063,4.0,2025-2026,19600315-0045,240.0,I-1703
1063,4.0,2025-2026,19780823-0221,120.0,I-1703
1063,4.0,2025-2026,19930401-0254,120.0,I-1703
1063,4.0,2025-2026,19901221-0339,100.0,I-1703
1063,4.0,2025-2026,19930628-0364,140.0,I-1703
1560,2.0,2026-2027,19620228-0042,240.0,I-1704
1560,2.0,2026-2027,19790903-0229,120.0,I-1704
1560,2.0,2026-2027,19921121-0307,120.0,I-1704
1560,2.0,2026-2027,19920618-0375,120.0,I-1704
1560,2.0,2026-2027,19910303-0245,100.0,I-1704
1456,3.0,2026-2027,19580816-0057,240.0,I-1705
1456,3.0,2026-2027,19790526-0219,120.0,I-1705
1456,3.0,2026-2027,19921013-0372,140.0,I-1705
1700,1.0,2026-2027,19571206-0122,280.0,I-1706
1700,1.0,2026-2027,19770619-0167,140.0,I-1706
1700,1.0,2026-2027,19920508-0370,140.0,I-1706
1700,1.0,2026-2027,19930409-0309,120.0,I-1706
1700,1.0,2026-2027,19910413-0350,120.0,I-1706
1446,3.0,2026-2027,19641017-0004,280.0,I-1707
1446,3.0,2026-2027,19780814-0200,120.0,I-1707
1446,3.0,2026-2027,19920724-0267,100.0,I-1707
1446,3.0,2026-2027,19910609-0354,100.0,I-1707
1446,3.0,2026-2027,19910408-0250,120.0,I-1707
1204,4.0,2026-2027,19660217-0133,280.0,I-1708
1204,4.0,2026-2027,19751014-0191,100.0,I-1708
1204,4.0,2026-2027,19920508-0370,100.0,I-1708
1204,4.0,2026-2027,19910702-0389,140.0,I-1708
1204,4.0,2026-2027,19920924-0318,140.0,I-1708
1780,3.0,2026-2027,19560123-0039,280.0,I-1709
1780,3.0,2026-2027,19790711-0182,100.0,I-1709
1780,3.0,2026-2027,19920127-0376,140.0,I-1709
1780,3.0,2026-2027,19910528-0269,100.0,I-1709
1767,3.0,2026-2027,19680307-0062,240.0,I-1710
1767,3.0,2026-2027,19790711-0182,100.0,I-1710
1767,3.0,2026-2027,19930205-0247,100.0,I-1710
1767,3.0,2026-2027,19931124-0353,100.0,I-1710
1765,4.0,2026-2027,19630716-0117,240.0,I-1711
1765,4.0,2026-2027,19790813-0198,120.0,I-1711
1765,4.0,2026-2027,19920715-0325,100.0,I-1711
1765,4.0,2026-2027,19901114-0331,140.0,I-1711
1765,4.0,2026-2027,19920316-0381,120.0,I-1711
1754,1.0,2026-2027,19600808-0086,240.0,I-1712
1754,1.0,2026-2027,19770421-0177,100.0,I-1712
1754,1.0,2026-2027,19910620-0336,120.0,I-1712
